,0,1,2,3,4,5,6,7,8,9,result
17027,Baby Dragon,Ice Wizard,Inferno Dragon,Valkyrie,Tornado,Bowler,Graveyard,Freeze,2.0,1.0,win
17028,Royal Ghost,Lumberjack,Ram Rider,Barbarian Barrel,Inferno Dragon,Bandit,Fireball,Magic Archer,0.0,1.0,lose
17029,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,1.0,2.0,lose
17030,Magic Archer,P.E.K.K.A,Ram Rider,Fireball,Dark Prince,Zap,Electro Wizard,Bandit,1.0,0.0,win
17031,Skeleton Barrel,Goblin Barrel,Dart Goblin,Wall Breakers,The Log,Hunter,Skeletons,Ice Spirit,0.0,1.0,lose
17032,Barbarian Barrel,Dark Prince,Royal Hogs,Bats,Mega Knight,Electro Spirit,Archer Queen,Lightning,1.0,0.0,win
17033,Valkyrie,Balloon,Arrows,Rage,P.E.K.K.A,Prince,Electro Wizard,Wizard,0.0,1.0,lose
17034,Tesla,Goblin Drill,Magic Archer,Earthquake,Valkyrie,Tornado,Skeletons,The Log,0.0,1.0,lose
17035,Goblin Giant,Sparky,Electro Wizard,Mega Minion,Heal Spirit,Zap,Rage,Elite Barbarians,1.0,0.0,win
17036,Electro Wizard,Zap,Balloon,Inferno Dragon,Mega Knight,Fireball,Bandit,Lumberjack,2.0,1.0,win
17037,Bowler,Baby Dragon,Tornado,Golden Knight,Freeze,Zappies,Inferno Dragon,Graveyard,0.0,1.0,lose
17038,Bandit,Lightning,P.E.K.K.A,Barbarian Barrel,Electro Wizard,Baby Dragon,Giant Snowball,Ram Rider,1.0,0.0,win
17039,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball,1.0,0.0,win
17040,P.E.K.K.A,Lightning,Electro Wizard,Golden Knight,Ram Rider,Baby Dragon,Barbarian Barrel,Giant Snowball,0.0,1.0,lose
17041,Electro Giant,Golden Knight,Tornado,Lightning,Skeletons,Barbarian Barrel,Goblin Cage,Baby Dragon,1.0,0.0,win
17042,The Log,Guards,Furnace,Inferno Tower,Dark Prince,Miner,Fireball,Minion Horde,0.0,1.0,lose
17043,Balloon,Miner,Arrows,Skeleton Dragons,Lava Hound,Barbarians,Inferno Dragon,Zap,1.0,2.0,lose
17044,Skeleton Army,Goblin Barrel,Valkyrie,Skeleton Barrel,Dart Goblin,The Log,Princess,Inferno Tower,0.0,1.0,lose
17045,Magic Archer,P.E.K.K.A,Ram Rider,Fireball,Dark Prince,Zap,Electro Wizard,Bandit,1.0,0.0,win
17046,Skeletons,Fireball,Musketeer,Fire Spirit,Cannon,The Log,Hog Rider,Ice Golem,1.0,0.0,win
17047,Giant,Inferno Dragon,Graveyard,Arrows,Fireball,Skeleton Army,Witch,Skeleton King,0.0,1.0,lose
17048,Mortar,Miner,Cannon Cart,Guards,Minion Horde,The Log,Spear Goblins,Fireball,0.0,1.0,lose
17049,Lumberjack,Ram Rider,Bandit,Inferno Dragon,Magic Archer,Barbarian Barrel,Ice Golem,Fireball,0.0,1.0,lose
17050,Lava Hound,Mega Minion,Tombstone,Barbarians,Lightning,Zap,Skeleton Dragons,Balloon,2.0,1.0,win
17051,Valkyrie,Hog Rider,Goblins,Ice Spirit,Executioner,Tornado,Rocket,The Log,1.0,0.0,win
17052,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archer Queen,0.0,3.0,lose
17053,Lava Hound,Balloon,Mega Minion,Fireball,Tombstone,Barbarians,Skeleton Dragons,Zap,2.0,1.0,win
17054,Night Witch,Clone,Golem,Bats,Skeleton King,Flying Machine,Skeleton Army,Arrows,1.0,0.0,win
17055,Archer Queen,Bandit,Electro Spirit,Barbarian Barrel,Lightning,Mega Knight,Ram Rider,Royal Ghost,0.0,1.0,lose
17056,Ice Wizard,Valkyrie,Tombstone,Poison,Baby Dragon,Tornado,Barbarian Barrel,Graveyard,0.0,1.0,lose
17057,Goblin Drill,Wall Breakers,Fireball,Skeleton Army,Dart Goblin,Valkyrie,Tesla,Fire Spirit,0.0,1.0,lose
17058,Hog Rider,Valkyrie,Earthquake,The Log,Firecracker,Tesla,Electro Spirit,Skeletons,0.0,1.0,lose
17059,Archer Queen,X-Bow,Valkyrie,Skeletons,The Log,Rocket,Tesla,Tornado,0.0,1.0,lose
17060,Royal Delivery,Skeletons,Earthquake,Electro Spirit,The Log,Knight,Miner,Tesla,1.0,0.0,win
17061,Valkyrie,Elite Barbarians,Archer Queen,Electro Wizard,P.E.K.K.A,Zap,Heal Spirit,Rage,0.0,1.0,lose
17062,Spear Goblins,Skeleton Barrel,Miner,Bats,Mega Knight,Prince,Zap,Inferno Dragon,1.0,0.0,win
17063,Skeleton Barrel,Valkyrie,Skeleton Army,Freeze,Balloon,Minion Horde,Fireball,Firecracker,0.0,1.0,lose
17064,Graveyard,Tombstone,Barbarian Barrel,Baby Dragon,Poison,Archer Queen,Tornado,Valkyrie,0.0,1.0,lose
17065,Dark Prince,Prince,Archer Queen,Electro Wizard,Mega Knight,Mirror,Zap,Arrows,0.0,1.0,lose
17066,Fireball,Minions,Tombstone,Balloon,Dark Prince,Lava Hound,Zap,Mega Minion,0.0,1.0,lose
17067,Rocket,Rascals,Goblin Barrel,Dark Prince,Bandit,Princess,Cannon Cart,Giant Snowball,1.0,0.0,win
17068,Ice Wizard,Valkyrie,Baby Dragon,Tombstone,Tornado,Barbarian Barrel,Poison,Graveyard,1.0,0.0,win
17069,Royal Delivery,Electro Spirit,Dart Goblin,Ram Rider,Earthquake,The Log,Skeletons,Fisherman,0.0,1.0,lose
17070,Golem,Night Witch,Lumberjack,Lightning,Mega Minion,Baby Dragon,Tornado,Bomber,3.0,1.0,win
17071,Skeletons,Ice Spirit,Knight,Archers,Mortar,Tornado,The Log,Rocket,1.0,0.0,win
17072,Rocket,Guards,Goblin Barrel,The Log,Rascals,Princess,Prince,Dart Goblin,0.0,1.0,lose
17073,Princess,The Log,Goblin Barrel,Skeleton Barrel,Skeleton Army,Dart Goblin,Inferno Tower,Golden Knight,1.0,0.0,win
17074,Giant,Graveyard,Dark Prince,Inferno Dragon,Fireball,Skeleton Army,Witch,Arrows,0.0,1.0,lose
17075,Electro Giant,Tornado,Barbarian Barrel,Lightning,Archer Queen,Goblin Cage,Baby Dragon,Dark Prince,0.0,1.0,lose
17076,Inferno Dragon,Valkyrie,Electro Wizard,Baby Dragon,Bowler,Freeze,Tornado,Graveyard,1.0,0.0,win
17077,Knight,Ice Wizard,Baby Dragon,Graveyard,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
17078,Archer Queen,Skeletons,Tesla,Fireball,Electro Spirit,Valkyrie,X-Bow,The Log,1.0,0.0,win
17079,Royal Delivery,Graveyard,Goblin Cage,Mega Minion,Tornado,Executioner,Dark Prince,Freeze,0.0,1.0,lose
17080,Rocket,Bandit,Dark Prince,Cannon Cart,Giant Snowball,Rascals,Goblin Barrel,Princess,0.0,1.0,lose
17081,Giant,Mega Minion,Prince,Guards,Golden Knight,Lightning,Zap,Electro Wizard,1.0,0.0,win
17082,Ram Rider,Barbarian Barrel,Fireball,Bandit,Dark Prince,P.E.K.K.A,Electro Wizard,Magic Archer,0.0,1.0,lose
17083,Golden Knight,Furnace,Mother Witch,Goblin Hut,Barbarian Barrel,Lightning,Mega Minion,Goblin Giant,1.0,0.0,win
17084,Electro Wizard,Ram Rider,Zap,Dark Prince,Prince,Wizard,Mega Knight,Rage,0.0,1.0,lose
17085,Miner,Fireball,Arrows,Fisherman,Hunter,Balloon,Royal Recruits,Mega Minion,0.0,1.0,lose
17086,Mortar,Spear Goblins,Knight,Mega Minion,Archer Queen,Graveyard,Barbarian Barrel,Poison,0.0,1.0,lose
17087,Knight,Goblin Gang,Princess,Goblin Barrel,Rocket,Inferno Tower,Electro Spirit,The Log,0.0,1.0,lose
17088,Balloon,Fireball,Lava Hound,Inferno Dragon,Baby Dragon,Valkyrie,Tombstone,Giant Snowball,1.0,3.0,lose
17089,Golem,Night Witch,Ice Wizard,Mega Minion,Lightning,Arrows,Bomber,Mini P.E.K.K.A,5.0,2.0,win
17090,Fire Spirit,Skeletons,Royal Delivery,The Log,Earthquake,Goblin Cage,Archer Queen,Royal Hogs,1.0,0.0,win
17091,P.E.K.K.A,Tornado,Barbarians,Executioner,Royal Giant,Zap,Goblin Gang,Electro Wizard,1.0,0.0,win
17092,Golden Knight,Mega Knight,P.E.K.K.A,Zap,Arrows,Bats,Hog Rider,Inferno Dragon,0.0,1.0,lose
17093,X-Bow,Rocket,Valkyrie,Skeletons,Ice Wizard,Tesla,The Log,Tornado,0.0,1.0,lose
17094,Lava Hound,Baby Dragon,Flying Machine,Bats,Lumberjack,Skeleton Army,Giant Snowball,Clone,1.0,2.0,lose
17095,Goblin Cage,Royal Hogs,Earthquake,Fire Spirit,Skeletons,Royal Delivery,The Log,Archer Queen,1.0,0.0,win
17096,Goblin Giant,Miner,Zap,Minion Horde,Sparky,Spear Goblins,Goblin Gang,Bats,0.0,1.0,lose
17097,Skeletons,Dark Prince,Archer Queen,Goblin Cage,Barbarian Barrel,Tornado,Lightning,Electro Giant,0.0,1.0,lose
17098,Fireball,Valkyrie,Miner,Tornado,Spear Goblins,Magic Archer,Wall Breakers,Bomb Tower,1.0,0.0,win
17099,P.E.K.K.A,Fireball,Dark Prince,Archer Queen,Battle Ram,Electro Wizard,Zap,Bandit,0.0,1.0,lose
17100,Valkyrie,Baby Dragon,Archer Queen,Barbarian Barrel,Graveyard,Tombstone,Poison,Tornado,0.0,1.0,lose
17101,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer,0.0,1.0,lose
17102,Barbarians,Hog Rider,Electro Spirit,Prince,Freeze,Minion Horde,Princess,Giant Snowball,0.0,1.0,lose
17103,Giant,Inferno Dragon,Skeleton Army,Arrows,Graveyard,Dark Prince,Night Witch,Fireball,0.0,1.0,lose
17104,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,0.0,1.0,lose
17105,Lava Hound,Balloon,Mega Minion,Skeleton Dragons,Zap,Fireball,Tombstone,Guards,2.0,1.0,win
17106,Lava Hound,Tombstone,Miner,Arrows,Flying Machine,Guards,Mega Minion,Skeleton Dragons,2.0,1.0,win
17107,Dark Prince,Elite Barbarians,Goblin Giant,Heal Spirit,Electro Wizard,Rage,Sparky,Zap,0.0,1.0,lose
17108,Mortar,Hog Rider,Bats,Spear Goblins,Fireball,Zap,Minion Horde,Guards,0.0,1.0,lose
17109,P.E.K.K.A,Dark Prince,Fireball,Electro Wizard,Mother Witch,Bandit,Barbarian Barrel,Ram Rider,1.0,0.0,win
17110,Elixir Golem,Battle Healer,Elite Barbarians,Fireball,Archer Queen,Electro Dragon,Tornado,Rage,0.0,1.0,lose
17111,Elixir Golem,Electro Dragon,Inferno Dragon,Tornado,Rage,Night Witch,Battle Healer,Heal Spirit,0.0,3.0,lose
17112,Tornado,Electro Wizard,P.E.K.K.A,Executioner,Barbarian Barrel,Fireball,Bowler,Graveyard,1.0,0.0,win
17113,Electro Giant,Lumberjack,Barbarian Barrel,Baby Dragon,Skeletons,Tornado,Lightning,Goblin Cage,1.0,0.0,win
17114,Archer Queen,Mortar,Miner,Bats,Guards,Knight,The Log,Fireball,0.0,1.0,lose
17115,Electro Giant,Goblin Cage,Skeletons,Dark Prince,Tornado,Barbarian Barrel,Lightning,Archer Queen,0.0,1.0,lose
17116,Hog Rider,Mega Minion,Earthquake,Elite Barbarians,Firecracker,The Log,Ice Golem,Golden Knight,1.0,0.0,win
17117,P.E.K.K.A,Fireball,Dark Prince,Archer Queen,Battle Ram,Electro Wizard,Zap,Bandit,0.0,1.0,lose
17118,Valkyrie,Baby Dragon,Archer Queen,Barbarian Barrel,Graveyard,Tombstone,Poison,Tornado,0.0,1.0,lose
17119,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer,0.0,1.0,lose
17120,Barbarians,Hog Rider,Electro Spirit,Prince,Freeze,Minion Horde,Princess,Giant Snowball,0.0,1.0,lose
17121,Giant,Inferno Dragon,Skeleton Army,Arrows,Graveyard,Dark Prince,Night Witch,Fireball,0.0,1.0,lose
17122,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,0.0,1.0,lose
17123,Lava Hound,Balloon,Mega Minion,Skeleton Dragons,Zap,Fireball,Tombstone,Guards,2.0,1.0,win
17124,Lava Hound,Tombstone,Miner,Arrows,Flying Machine,Guards,Mega Minion,Skeleton Dragons,2.0,1.0,win
17125,Dark Prince,Elite Barbarians,Goblin Giant,Heal Spirit,Electro Wizard,Rage,Sparky,Zap,0.0,1.0,lose
17126,Mortar,Hog Rider,Bats,Spear Goblins,Fireball,Zap,Minion Horde,Guards,0.0,1.0,lose
17127,P.E.K.K.A,Dark Prince,Fireball,Electro Wizard,Mother Witch,Bandit,Barbarian Barrel,Ram Rider,1.0,0.0,win
17128,Elixir Golem,Battle Healer,Elite Barbarians,Fireball,Archer Queen,Electro Dragon,Tornado,Rage,0.0,1.0,lose
17129,Elixir Golem,Electro Dragon,Inferno Dragon,Tornado,Rage,Night Witch,Battle Healer,Heal Spirit,0.0,3.0,lose
17130,Tornado,Electro Wizard,P.E.K.K.A,Executioner,Barbarian Barrel,Fireball,Bowler,Graveyard,1.0,0.0,win
17131,Electro Giant,Lumberjack,Barbarian Barrel,Baby Dragon,Skeletons,Tornado,Lightning,Goblin Cage,1.0,0.0,win
17132,Archer Queen,Mortar,Miner,Bats,Guards,Knight,The Log,Fireball,0.0,1.0,lose
17133,Electro Giant,Goblin Cage,Skeletons,Dark Prince,Tornado,Barbarian Barrel,Lightning,Archer Queen,0.0,1.0,lose
17134,Hog Rider,Mega Minion,Earthquake,Elite Barbarians,Firecracker,The Log,Ice Golem,Golden Knight,1.0,0.0,win
17135,P.E.K.K.A,Fireball,Dark Prince,Archer Queen,Battle Ram,Electro Wizard,Zap,Bandit,0.0,1.0,lose
17136,Valkyrie,Baby Dragon,Archer Queen,Barbarian Barrel,Graveyard,Tombstone,Poison,Tornado,0.0,1.0,lose
17137,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer,0.0,1.0,lose
17138,Barbarians,Hog Rider,Electro Spirit,Prince,Freeze,Minion Horde,Princess,Giant Snowball,0.0,1.0,lose
17139,Giant,Inferno Dragon,Skeleton Army,Arrows,Graveyard,Dark Prince,Night Witch,Fireball,0.0,1.0,lose
17140,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,0.0,1.0,lose
17141,Lava Hound,Balloon,Mega Minion,Skeleton Dragons,Zap,Fireball,Tombstone,Guards,2.0,1.0,win
17142,Lava Hound,Tombstone,Miner,Arrows,Flying Machine,Guards,Mega Minion,Skeleton Dragons,2.0,1.0,win
17143,Dark Prince,Elite Barbarians,Goblin Giant,Heal Spirit,Electro Wizard,Rage,Sparky,Zap,0.0,1.0,lose
17144,Mortar,Hog Rider,Bats,Spear Goblins,Fireball,Zap,Minion Horde,Guards,0.0,1.0,lose
17145,P.E.K.K.A,Dark Prince,Fireball,Electro Wizard,Mother Witch,Bandit,Barbarian Barrel,Ram Rider,1.0,0.0,win
17146,Elixir Golem,Battle Healer,Elite Barbarians,Fireball,Archer Queen,Electro Dragon,Tornado,Rage,0.0,1.0,lose
17147,Elixir Golem,Electro Dragon,Inferno Dragon,Tornado,Rage,Night Witch,Battle Healer,Heal Spirit,0.0,3.0,lose
17148,Tornado,Electro Wizard,P.E.K.K.A,Executioner,Barbarian Barrel,Fireball,Bowler,Graveyard,1.0,0.0,win
17149,Electro Giant,Lumberjack,Barbarian Barrel,Baby Dragon,Skeletons,Tornado,Lightning,Goblin Cage,1.0,0.0,win
17150,Archer Queen,Mortar,Miner,Bats,Guards,Knight,The Log,Fireball,0.0,1.0,lose
17151,Electro Giant,Goblin Cage,Skeletons,Dark Prince,Tornado,Barbarian Barrel,Lightning,Archer Queen,0.0,1.0,lose
17152,Hog Rider,Mega Minion,Earthquake,Elite Barbarians,Firecracker,The Log,Ice Golem,Golden Knight,1.0,0.0,win
17153,P.E.K.K.A,Royal Ghost,Zap,Poison,Electro Wizard,Magic Archer,Golden Knight,Battle Ram,0.0,1.0,lose
17154,Fisherman,Royal Giant,Lightning,Royal Ghost,Hunter,Electro Wizard,Electro Spirit,The Log,0.0,1.0,lose
17155,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,0.0,1.0,lose
17156,Elixir Golem,Electro Dragon,Inferno Dragon,Fireball,Valkyrie,Battle Healer,Arrows,Rage,0.0,1.0,lose
17157,Prince,The Log,Guards,Dart Goblin,Rascals,Princess,Goblin Barrel,Rocket,0.0,3.0,lose
17158,Giant,Bowler,Skeleton Army,Bats,Graveyard,Night Witch,Arrows,Giant Snowball,1.0,0.0,win
17159,Fireball,The Log,Miner,Bats,Mortar,Guards,Cannon Cart,Spear Goblins,1.0,0.0,win
17160,Fireball,Prince,Mega Knight,Ram Rider,Mega Minion,Zap,Barbarian Barrel,Electro Wizard,1.0,0.0,win
17161,Rascals,The Log,Prince,Princess,Goblin Gang,Dart Goblin,Rocket,Goblin Barrel,0.0,1.0,lose
17162,Bandit,Royal Ghost,Ram Rider,Giant Snowball,Lightning,Archer Queen,Electro Spirit,Mega Knight,0.0,1.0,lose
17163,Skeleton Barrel,Knight,Bomb Tower,Dart Goblin,Goblin Barrel,Skeleton Army,The Log,Princess,1.0,0.0,win
17164,P.E.K.K.A,Battle Ram,Fireball,Zap,Magic Archer,Electro Wizard,Bandit,Royal Ghost,1.0,0.0,win
17165,P.E.K.K.A,Arrows,Graveyard,Electro Wizard,Valkyrie,Mother Witch,Fisherman,Dark Prince,1.0,0.0,win
17166,Skeleton Army,Minion Horde,Hog Rider,The Log,Zap,Princess,Goblin Gang,Elite Barbarians,0.0,1.0,lose
17167,Electro Giant,Skeletons,Earthquake,Tornado,Tombstone,Bomber,Prince,Archer Queen,0.0,1.0,lose
17168,Knight,Archer Queen,Barbarian Barrel,Baby Dragon,Graveyard,Goblin Cage,Poison,Tornado,0.0,1.0,lose
17169,Royal Hogs,Royal Recruits,Fireball,Barbarian Barrel,Goblin Cage,Flying Machine,Arrows,Zappies,1.0,0.0,win
17170,Cannon Cart,Princess,Goblin Drill,Barbarians,Rocket,Bandit,Royal Delivery,Giant Snowball,0.0,1.0,lose
17171,Electro Giant,Fireball,Bomber,Inferno Dragon,Skeleton Dragons,Dark Prince,Tornado,Fisherman,1.0,2.0,lose
17172,Princess,Bomber,Rocket,Fisherman,Mini P.E.K.K.A,The Log,Wall Breakers,Skeleton Dragons,1.0,2.0,lose
17173,Giant,Hunter,Prince,Heal Spirit,Poison,Lumberjack,Tornado,Mega Minion,0.0,1.0,lose
17174,Zappies,Royal Giant,Barbarian Barrel,Witch,Lightning,Hunter,Fisherman,Ice Golem,1.0,0.0,win
17175,Bomber,Earthquake,Fisherman,The Log,Goblin Hut,Mega Knight,Mega Minion,Magic Archer,1.0,0.0,win
17176,Tornado,Hunter,Freeze,P.E.K.K.A,Heal Spirit,Knight,Goblin Barrel,Battle Ram,0.0,1.0,lose
17177,Bandit,Tornado,Firecracker,Poison,Cannon Cart,Mega Knight,Bats,Electro Spirit,1.0,0.0,win
17178,Tornado,Ice Golem,Inferno Tower,Hog Rider,Freeze,Minions,Royal Ghost,Mega Knight,0.0,1.0,lose
17179,Lumberjack,Ram Rider,Bandit,Inferno Dragon,Magic Archer,Barbarian Barrel,Ice Golem,Fireball,0.0,1.0,lose
17180,The Log,Princess,Goblin Barrel,Guards,Dart Goblin,Prince,Rascals,Rocket,0.0,1.0,lose
17181,Bowler,Electro Wizard,Baby Dragon,Inferno Dragon,Graveyard,Valkyrie,Tornado,Freeze,0.0,1.0,lose
17182,Battle Ram,Royal Ghost,Heal Spirit,Earthquake,Tornado,Cannon Cart,Minions,Bandit,1.0,0.0,win
17183,Mega Knight,Musketeer,Wall Breakers,Minions,Prince,Arrows,Fireball,Miner,0.0,1.0,lose
17184,X-Bow,Tesla,Rocket,Skeletons,The Log,Tornado,Valkyrie,Ice Wizard,0.0,1.0,lose
17185,Rascals,Dark Prince,Cannon Cart,Giant Snowball,Princess,Spear Goblins,Goblin Barrel,Rocket,1.0,0.0,win
17186,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,0.0,win
17187,Miner,The Log,Golden Knight,Bats,Wall Breakers,Spear Goblins,Bomb Tower,Fireball,1.0,0.0,win
17188,Rocket,Bandit,Dark Prince,Cannon Cart,Giant Snowball,Rascals,Goblin Barrel,Princess,1.0,0.0,win
17189,Ice Golem,Elite Barbarians,Heal Spirit,Elixir Collector,Barbarian Barrel,Royal Ghost,Bandit,Three Musketeers,0.0,1.0,lose
17190,Skeletons,The Log,Tesla,Valkyrie,Hog Rider,Royal Delivery,Firecracker,Earthquake,0.0,1.0,lose
17191,Archer Queen,Royal Hogs,Skeletons,Earthquake,The Log,Goblin Cage,Royal Delivery,Fire Spirit,0.0,1.0,lose
17192,Mega Knight,Barbarian Barrel,Electro Wizard,Bandit,Ram Rider,Dark Prince,Inferno Dragon,Fireball,1.0,0.0,win
17193,Electro Giant,Tornado,Barbarian Barrel,Lightning,Baby Dragon,Bowler,Goblin Cage,Mega Minion,0.0,1.0,lose
17194,Golem,Electro Dragon,Baby Dragon,Mega Minion,Lumberjack,Cannon Cart,Barbarian Barrel,Tornado,1.0,0.0,win
17195,Valkyrie,Bats,Executioner,Tornado,Ice Spirit,Lumberjack,The Log,Balloon,0.0,1.0,lose
17196,Graveyard,Elite Barbarians,Archer Queen,Giant,Skeleton Army,Arrows,Giant Snowball,Bats,0.0,1.0,lose
17197,Dart Goblin,Skeleton Army,Royal Delivery,Golden Knight,Inferno Tower,Goblin Barrel,Skeleton Barrel,The Log,1.0,0.0,win
17198,Dark Prince,Prince,Ram Rider,Bandit,Golden Knight,Battle Ram,Mega Knight,Rage,0.0,3.0,lose
17199,Mortar,Firecracker,Goblin Gang,Poison,Skeleton Barrel,Knight,Spear Goblins,Arrows,0.0,1.0,lose
17200,Ram Rider,Bandit,Royal Ghost,Giant Snowball,Archer Queen,Mega Knight,Lightning,Barbarian Barrel,1.0,2.0,lose
17201,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,0.0,1.0,lose
17202,Elite Barbarians,Wizard,Elixir Golem,Night Witch,Arrows,Rage,Golem,Skeleton Army,1.0,3.0,lose
17203,P.E.K.K.A,Magic Archer,Golden Knight,Poison,Royal Ghost,Ram Rider,Barbarian Barrel,Electro Wizard,0.0,1.0,lose
17204,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Goblin Gang,The Log,Rocket,1.0,2.0,lose
17205,Archer Queen,Fireball,Knight,Guards,The Log,Mortar,Bats,Miner,0.0,1.0,lose
17206,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,2.0,lose
17207,Skeleton Army,Minion Horde,Clone,Rage,Cannon Cart,Zappies,Rascals,Princess,0.0,1.0,lose
17208,Graveyard,Baby Dragon,Barbarian Barrel,Knight,Ice Wizard,Poison,Tombstone,Tornado,1.0,0.0,win
17209,Zap,Fisherman,Skeleton Army,Giant Snowball,Freeze,Clone,Skeleton Barrel,Mega Knight,3.0,0.0,win
17210,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17211,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17212,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17213,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17214,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17215,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17216,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17217,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17218,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17219,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17220,Zap,Fisherman,Electro Spirit,Giant Snowball,Freeze,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17221,Zap,Fisherman,Electro Spirit,Giant Snowball,Hog Rider,Ice Spirit,Skeletons,Mega Knight,3.0,0.0,win
17222,Zap,Fisherman,Electro Spirit,Giant Snowball,Hog Rider,Ice Spirit,Skeletons,Mega Knight,1.0,0.0,win
17223,Zap,Fisherman,Electro Spirit,Giant Snowball,Hog Rider,Ice Spirit,Skeletons,Mega Knight,0.0,1.0,lose
17224,Zap,Fisherman,Electro Spirit,Giant Snowball,Hog Rider,Ice Spirit,Skeletons,Mega Knight,1.0,0.0,win
17225,Fire Spirit,Fisherman,Electro Spirit,Giant Snowball,The Log,Ice Spirit,Skeletons,Heal Spirit,0.0,3.0,lose
17226,Golem,Golden Knight,Mega Minion,Bomber,Tombstone,Elite Barbarians,Arrows,Lightning,0.0,1.0,lose
17227,Archer Queen,Bandit,Electro Spirit,Barbarian Barrel,Lightning,Mega Knight,Ram Rider,Royal Ghost,0.0,1.0,lose
17228,Lava Hound,Balloon,Inferno Dragon,Skeleton Army,Minions,Miner,Arrows,Giant Snowball,1.0,2.0,lose
17229,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,2.0,1.0,win
17230,Golden Knight,The Log,Heal Spirit,Elite Barbarians,Rocket,Skeletons,Bats,Three Musketeers,0.0,1.0,lose
17231,Skeleton Dragons,Balloon,Zap,Inferno Dragon,Miner,Skeleton Army,Arrows,Lava Hound,2.0,1.0,win
17232,Mega Knight,Inferno Dragon,Royal Ghost,Ram Rider,Electro Wizard,Bandit,Zap,Poison,0.0,1.0,lose
17233,Goblin Giant,Mini P.E.K.K.A,Electro Wizard,Dark Prince,Baby Dragon,Rage,Sparky,Zap,0.0,1.0,lose
17234,Flying Machine,Knight,Archers,Zap,P.E.K.K.A,Bats,Graveyard,Arrows,1.0,2.0,lose
17235,Mega Knight,Bandit,Ram Rider,Royal Ghost,Electro Wizard,Barbarian Barrel,Lightning,Magic Archer,1.0,0.0,win
17236,Night Witch,Clone,Golem,Bats,Skeleton King,Flying Machine,Skeleton Army,Arrows,2.0,3.0,lose
17237,Miner,Valkyrie,Fireball,Spear Goblins,Tesla,Bats,Wall Breakers,The Log,0.0,1.0,lose
17238,Electro Giant,Golden Knight,Tornado,Lightning,Skeletons,Barbarian Barrel,Goblin Cage,Baby Dragon,0.0,1.0,lose
17239,Lava Hound,Tombstone,Arrows,Mega Minion,Balloon,Miner,Fireball,Minions,1.0,2.0,lose
17240,Lightning,Mother Witch,Electro Spirit,The Log,Archer Queen,Dark Prince,Royal Giant,Fisherman,1.0,0.0,win
17241,Baby Dragon,Bowler,Balloon,Lumberjack,Inferno Dragon,Tornado,Barbarian Barrel,Freeze,0.0,1.0,lose
